Date,INFY.NS,INFY_Return,Excess_Market,Risk_Free_Rate,Excess_INFY,SMB,HML
2015-05-01,387.1318054199219,0.0416527758116174,0.0305645485830656,0.0060845516815191,0.0355682241300983,0.00293563268801367,-0.0363559858471286
2015-06-01,376.71282958984375,-0.0269132519834599,-0.0168674784891738,0.0065292371975684,-0.0334424891810283,-0.0160908884057699,-0.00956602230742165
2015-07-01,418.4391479492188,0.1107642614795088,0.0260942844993932,0.0061770512036554,0.1045872102758534,0.0918269273038943,0.0587196568353092
2015-08-01,425.17974853515625,0.0161089148063064,-0.0614933359711837,0.006081009143104,0.0100279056632024,0.0031802295344896,-0.0326267662730441
2015-09-01,451.42327880859375,0.0617233778510208,-0.0098368305182919,0.0059069613060389,0.0558164165449819,0.00407040661448455,0.020665470919493098
2015-10-01,441.1278076171875,-0.0228066909145188,0.0181403528731425,0.0056284123796244,-0.0284351032941432,0.00591941731702694,0.0780697566007458
2015-11-01,426.54150390625,-0.0330659356745779,-0.0147858538669712,0.0058600825562884,-0.0389260182308663,0.07811640500156809,0.00415904521996513
2015-12-01,433.4028930664063,0.0160860997049994,0.0117866175183328,0.0059134778212908,0.0101726218837085,-0.0131573272356921,0.06417088458966021
2016-01-01,456.7314147949219,0.0538264097949645,-0.0604871642106595,0.0055750708071153,0.0482513389878492,-0.015016224695776702,-0.0547606462060091
2016-02-01,425.0319213867188,-0.0694051085197118,-0.0876986899076557,0.006034074588699,-0.0754391831084108,-0.0879660962802288,-0.0456057727837138
2016-03-01,477.6684265136719,0.1238412986846257,0.0995502672451739,0.0059742866195895,0.1178670120650362,-0.0181768709445328,0.0572660839138601
2016-04-01,473.6690979003906,-0.0083726040728102,0.0184669329617289,0.0053229901774145,-0.0136955942502247,0.0298279285188858,0.0548635887438473
2016-05-01,489.56787109375,0.0335651476185232,0.0067521714523832,0.0058192519538187,0.0277458956647045,0.015441558438861,-0.0366874238370208
2016-06-01,459.0446472167969,-0.0623472774239878,0.0318193072522708,0.0054189324265694,-0.0677662098505572,0.05352801773682821,0.0133613454118493
2016-07-01,425.93505859375,-0.0721271641523138,0.0417750294878163,0.0050932137446002,-0.077220377896914,-0.0196959453317171,0.0319002975179561
2016-08-01,410.8626403808594,-0.0353866579160051,0.0060494375891067,0.0057600096104848,-0.0411466675264899,-0.00851271052868652,-0.0152760132187356
2016-09-01,410.9420166015625,0.0001931940578232,-0.0097048732004364,0.0052178521182997,-0.0050246580604765,0.013993645624484501,-0.00204318170657714
2016-10-01,395.6513977050781,-0.0372087016629154,0.0254112866843188,0.0051033025300208,-0.0423120041929362,0.0525042048000111,0.0789026766758305
2016-11-01,391.0950927734375,-0.0115159581340261,-0.0568906641910881,0.0050788777457524,-0.0165948358797785,-0.0828823072632151,0.0330893288078324
2016-12-01,405.1464538574219,0.0359282469752806,-0.0134392455855441,0.0048675786090846,0.031060668366196,-0.00329396567752638,-0.016440645321012498
2017-01-01,372.27294921875,-0.0811398059286497,0.0488428966515413,0.0053246581058026,-0.0864644640344522,0.0013945501502195,0.0861534486378093
2017-02-01,405.8680725097656,0.0902432566253286,0.0378413899483321,0.0045950184722884,0.0856482381530402,0.00112243660587219,0.00665090075732366
2017-03-01,409.8169250488281,0.0097293992962885,0.0269672227885939,0.0049181205355564,0.0048112787607321,0.015212496805848701,0.00826203707492645
2017-04-01,368.404296875,-0.1010515321418069,0.0192250047291342,0.0044545828475592,-0.1055061149893661,0.0661093692748167,0.00833838497631589
2017-05-01,391.6963806152344,0.0632242455851088,-0.0033064362976147,0.0054942918117124,0.0577299537733963,-0.024058958547771,-0.0535722897117729
2017-06-01,375.0591430664063,-0.0424748309460917,-0.005322764031054,0.005017610212217,-0.0474924411583087,0.019277052279521402,0.0172427514024245
2017-07-01,411.6007690429688,0.0974289699427286,0.0401272319109448,0.0051314897054102,0.0922974802373183,-0.00491805416041813,0.0674523162477056
2017-08-01,372.4229736328125,-0.0951839703828794,-0.0021927433166412,0.0050693598402102,-0.1002533302230896,-0.041457295795027195,0.0335862007395999
2017-09-01,366.2969970703125,-0.0164489760197765,-0.0145841441903632,0.004710945922435,-0.0211599219422115,0.0069242967078595495,0.0128804447405737
2017-10-01,375.23150634765625,0.0243914346795168,0.0814247274910651,0.0051938975438912,0.0191975371356256,0.015564886939571301,0.0668249102766296
2017-11-01,402.86083984375,0.0736327654493247,0.000622274337374,0.0048826166615538,0.0687501487877709,0.0565685321531513,-0.0363655403373003
2017-12-01,430.080078125,0.0675648650581353,0.04468225591307,0.0047591918113194,0.0628056732468159,0.00449719734275678,0.0538754143667022
2018-01-01,474.7369079589844,0.1038337558639606,-0.0054198157576351,0.0055468046088786,0.098286951255082,-0.0321042202897125,-0.010743194781874198
2018-02-01,483.9613952636719,0.0194307355295924,-0.0350501382770995,0.0047502946289512,0.0146804409006412,-0.0135243554555183,-0.0259258185825993
2018-03-01,467.1222229003906,-0.0347944537065956,-0.0526795304605604,0.0046667802503919,-0.0394612339569874,-0.0262366907597027,-0.067807672846825
2018-04-01,495.0635986328125,0.0598159846879733,0.0651239927040439,0.0053817289871642,0.0544342557008091,0.00813734444645897,-0.0070224702679003706
2018-05-01,508.3947143554688,0.0269280871376365,-0.0411056462234618,0.0051989890988481,0.0217290980387884,-0.0428748895679076,-0.0202215863037984
2018-06-01,539.5140991210938,0.0612110706246766,-0.0292136773613944,0.0050022328326155,0.0562088377920611,-0.0645095025021118,-0.051114886961103105
2018-07-01,572.619140625,0.0613608459127141,0.046775460832396,0.0055688608141386,0.0557919850985755,-0.00263580176593248,-0.019528383807537
2018-08-01,604.4988403320312,0.0556734790112591,0.0434034619734257,0.0055607947796487,0.0501126842316104,-0.014007429942832099,-0.000776678571728473
2018-09-01,612.4688110351562,0.0131844267869023,-0.0806047248143229,0.0051598238157566,0.0080246029711456,-0.106170659427263,-0.0308262535701564
2018-10-01,575.84912109375,-0.0597902934510476,-0.0586703736293538,0.0061472147542698,-0.0659375082053174,0.0486655730927541,0.021097566362961298
2018-11-01,566.0489501953125,-0.0170186434943642,0.0226921718840269,0.0054852146092496,-0.0225038581036138,-0.000694180093493424,-0.0360807303506352
2018-12-01,558.8403930664062,-0.0127348652911006,-0.0039896542071574,0.0055073089190775,-0.0182421742101781,0.0127991747181446,0.0149354991917996
2019-01-01,635.6760864257812,0.1374913021905428,-0.0246160640248944,0.0054666354849692,0.1320246667055736,-0.0420292041924819,-0.0491759604320503
2019-02-01,626.1661987304688,-0.0149602728471095,-0.0073346562954392,0.0048209350768535,-0.019781207923963,-0.046891409239100096,-0.00987317511318409
2019-03-01,634.309814453125,0.0130055179266577,0.0553264427611593,0.0049101891678393,0.0080953287588184,0.0179068786299512,0.00916075511244596
2019-04-01,640.7054443359375,0.0100828171614,0.0038757516325278,0.0053696718342963,0.0047131453271037,-0.0278091098299733,-0.018231081743713698
2019-05-01,629.108154296875,-0.0181008139412371,-0.009683498043322,0.0052814636233498,-0.0233822775645868,0.0192246718026803,-0.0110004627338994
2019-06-01,624.2049560546875,-0.0077938875989734,-0.0239414687288391,0.0045017713832273,-0.0122956589822007,-0.0584953675055985,-0.0360700021681879
2019-07-01,686.3365478515625,0.099537165147775,-0.0674825239730533,0.0051574711354103,0.0943796940123646,-0.0516198669631019,-0.0675095655935367
2019-08-01,704.7131958007812,0.0267749808847324,0.0004617091403829,0.0044082765406623,0.0223667043440701,-0.000178013568761681,-0.0961887308772278
2019-09-01,696.7139892578125,-0.0113510100146189,0.0422301611053544,0.0044337848584374,-0.0157847948730563,-0.00404287432694872,0.017941742961255402
2019-10-01,592.8965454101562,-0.1490101324910235,0.0404057920457973,0.0043036289632507,-0.1533137614542742,-0.0322724234568921,-0.023304081802783202
2019-11-01,616.1929931640625,0.0392926016085828,-0.0184222861138094,0.0039055338625042,0.0353870677460785,-0.0321723206354484,0.0510955943156308
2019-12-01,646.9871215820312,0.0499748110731432,-0.0028659458707414,0.0042672589180961,0.0457075521550471,-0.0119163933785046,-0.0012812628264539099
2020-01-01,686.630126953125,0.0612732526640678,0.0090236392142588,0.0042019084749509,0.0570713441891169,0.0869569237671228,-0.031908605028093805
2020-02-01,647.4739990234375,-0.0570265218385336,-0.0632532930833221,0.0038184257328353,-0.0608449475713689,-0.00825790698565299,-0.09152539114616429
2020-03-01,567.65673828125,-0.1232748509786849,-0.188519087488325,0.0042506441592598,-0.1275254951379447,-0.14127491282643098,-0.0818734584171872
2020-04-01,633.138671875,0.1153548071886121,0.138848515285326,0.0033253971527351,0.112029410035877,0.0200229807194159,0.0705140991518214
2020-05-01,611.4589233398438,-0.0342417064352632,0.0047710356137855,0.0027037464767021,-0.0369454529119653,-0.0495090124591332,0.00962408958739025
2020-06-01,660.0994873046875,0.0795483753825434,0.0774826048295392,0.0028454142386253,0.0767029611439181,0.0905447253795726,0.139126513933087
2020-07-01,866.439453125,0.3125891926728168,0.0710402471492599,0.002680004283091,0.3099091883897258,-0.0290252769184227,-0.0425262298991736
2020-08-01,832.8939819335938,-0.0387164631878399,0.0314439535849817,0.0027133853865306,-0.0414298485743705,0.0733130008101182,0.0496785875278694
2020-09-01,904.3348388671876,0.0857742503646639,0.0222949329006461,0.0026483947262994,0.0831258556383645,0.0253386039081394,-0.08610117222261801
2020-10-01,951.2894287109376,0.0519216863330926,0.0042136351491795,0.0026405836827296,0.049281102650363,0.00405827659893943,-0.0135285446392497
2020-11-01,997.2276611328124,0.0482904897662157,0.0702837807248751,0.0023462807507794,0.0459442090154363,-0.0355947938263296,0.0988252442900868
2020-12-01,1138.4713134765625,0.1416363162081793,0.0804916674162595,0.0028213202118609,0.1388149959963183,0.0181125963936739,0.102338855006748
2021-01-01,1123.2862548828125,-0.013338112619965,-0.0078548712568972,0.0025002724438383,-0.0158383850638033,0.00595764706277202,-0.025925321232203303
2021-02-01,1136.2047119140625,0.011500592102053,0.0620026037544046,0.002489189325525,0.009011402776528,-0.037606392365556,0.113765462143324
2021-03-01,1240.23388671875,0.0915584786032428,0.0298008273178096,0.0028979918506042,0.0886604867526386,-0.027244771527016903,-0.0195724759663762
2021-04-01,1227.8138427734375,-0.0100142755961715,0.0145744632005391,0.0027000609337965,-0.012714336529968,0.00770626630119975,0.10720069030116801
2021-05-01,1263.53271484375,0.0290914394560246,0.0743831967560725,0.0028083044997264,0.0262831349562982,0.053448039624748096,0.0266009233907827
2021-06-01,1448.5714111328125,0.1464455127400041,0.0309887783532653,0.0027783930154166,0.1436671197245875,0.0853588067939199,0.0534938913451077
2021-07-01,1475.7869873046875,0.0187878733231328,0.0175107471350826,0.0027755769106949,0.0160122964124379,0.0532797776658571,0.0720189137525202
2021-08-01,1563.7110595703125,0.0595777527664787,0.0565691619935831,0.0028981422132603,0.0566796105532184,-0.08346767413732349,-0.0748765752129542
2021-09-01,1535.074951171875,-0.0183129154348414,0.0417868820992113,0.0026783476395397,-0.0209912630743811,-0.016751215149817,0.104837020570832
2021-10-01,1528.2484130859375,-0.0044470389414706,-0.011414027975939,0.0026969634872962,-0.0071440024287668,0.0163844328898317,0.00668308323983835
2021-11-01,1583.30126953125,0.0360234998275876,-0.0095042712403288,0.0030726726506564,0.0329508271769312,0.0209927444364209,-0.015358162006357
2021-12-01,1745.176513671875,0.1022390667245214,0.0382312357835435,0.0029796727850839,0.0992593939394375,0.0589146125749516,0.010980545302936599
2022-01-01,1605.0723876953125,-0.0802807766887611,-0.015480413373386,0.0030303333255303,-0.0833111100142914,-0.00585497385381895,0.10884636744801901
2022-02-01,1586.0283203125,-0.0118649274193529,-0.0434357258767215,0.0028536075972194,-0.0147185350165723,-0.0687109456824949,-0.0232976226742998
2022-03-01,1762.8341064453125,0.1114770675078336,0.0470826488018613,0.0031509481784788,0.1083261193293547,0.020830992864461703,0.00693918329778298
2022-04-01,1449.159912109375,-0.1779374435683284,0.013951084342089,0.0030598145461111,-0.1809972581144395,0.0214442661499825,0.0432421972296924
2022-05-01,1390.0396728515625,-0.0407962149406672,-0.0654970210013187,0.0039284837858015,-0.0447246987264687,-0.0340331552303131,-0.0233572161579528
2022-06-01,1365.8021240234375,-0.017436587819399,-0.0494583761400746,0.0040344207358802,-0.0214710085552792,0.00152562611586093,-0.0289177338566858
2022-07-01,1447.83056640625,0.0600588042293928,0.0828126030814409,0.0040811974221708,0.055977606807222,0.0233243760401436,-0.0338545057178465
2022-08-01,1394.81103515625,-0.0366199833600716,0.0491166302495214,0.0047723275404301,-0.0413923109005017,0.0115757452424934,0.0258305110980874
2022-09-01,1320.53662109375,-0.0532505208163768,-0.035478387249411,0.0047487580734539,-0.0579992788898307,0.0344516467952896,-0.0223909415442443
2022-10-01,1436.57275390625,0.0878704391525255,0.0191413059612093,0.0051673151969127,0.0827031239556128,-0.0250796934700742,0.0314402517989254
2022-11-01,1544.1697998046875,0.0748984314270653,0.0233624002391211,0.0051503079261994,0.0697481235008659,-0.00429855010075331,0.054544193399301395
2022-12-01,1424.4573974609375,-0.0775254135645521,-0.0397693429093893,0.005110310362953,-0.0826357239275051,0.0167364799203087,0.028055568758471598
2023-01-01,1448.5888671875,0.0169408153375287,-0.0453725527560691,0.0054440229347076,0.0114967924028211,0.00356154198591763,0.0375258831810643
2023-02-01,1404.9542236328125,-0.030122172372763,-0.0547668086039614,0.0049701614817563,-0.0350923338545193,-0.024025240766727397,0.00287314337260036
2023-03-01,1348.663330078125,-0.0400659983135501,0.0030386517578506,0.0056537009991704,-0.0457196993127205,-0.0243280680079072,0.00867471406194564
2023-04-01,1183.19140625,-0.1226932772158486,0.0408562292557935,0.0050536050801617,-0.1277468822960103,0.06259382541143381,0.0289123994394804
2023-05-01,1245.1016845703125,0.0523248208136759,0.0379941974598328,0.006010177493777,0.0463146433198989,0.0207607327348867,-0.0168452033531644
2023-06-01,1261.3466796875,0.0130471232337892,0.0426513748163162,0.0053907552775076,0.0076563679562816,0.0340598106591228,0.0137986251540301
2023-07-01,1297.635009765625,0.0287695133007488,0.0444179722213911,0.0055429105709146,0.0232266027298342,0.0206983496001847,0.0685591536687746
2023-08-01,1373.9693603515625,0.0588257483895451,0.0034110150147848,0.0055927989420922,0.0532329494474529,0.08852960962690411,0.0197555417162592
2023-09-01,1373.9693603515625,0.0,0.0171298956992567,0.0052620683590394,-0.0052620683590394,-0.0152590135049303,0.049200755999007105
2023-10-01,1309.791015625,-0.0467101716956344,-0.0287249241285935,0.005853203088082,-0.0525633747837164,0.0328592223279833,-0.00193969159419161
2023-11-01,1410.853759765625,0.0771594421820036,0.0733448572882101,0.0055229908032254,0.0716364513787782,-0.011520624243906,0.051481881495407195
2023-12-01,1495.9324951171875,0.0603030149387673,0.0797098067799515,0.0053544649765695,0.0549485499621978,-0.0474329899442045,0.040796922418983306
2024-01-01,1610.3404541015625,0.0764793594348738,0.0402935244537839,0.0060965022157255,0.0703828572191483,0.017298446430166602,0.0990361960919701
2024-02-01,1622.94482421875,0.007827146169671,0.0162944719640312,0.0054084850928792,0.0024186610767917,-0.0494189213385757,0.00331582549761333
2024-03-01,1452.44775390625,-0.1050541384822331,-0.0080405648850585,0.0051320931142186,-0.1101862315964517,-0.0764841898970513,0.00818379346860287
2024-04-01,1377.3070068359375,-0.0517338726079661,0.0384813307621013,0.0060527372879846,-0.0577866098959507,0.0693447290135805,0.0454633890032503
2024-05-01,1364.0726318359375,-0.0096088780020099,0.0123540397743294,0.0057215044564344,-0.0153303824584443,-0.0334066556925229,-0.0270331101146057
2024-06-01,1527.6177978515625,0.1198947638114442,0.0662491055309481,0.0050828849935376,0.1148118788179066,0.048523300592156794,-0.0122958829402954
2024-07-01,1821.58740234375,0.192436619228727,0.051276525375644,0.0059248493124599,0.1865117699162671,0.00934247564089663,0.0435675069611976
2024-08-01,1895.15283203125,0.04038534170408,0.0005739246087477,0.0052950350851925,0.0350903066188875,0.0186193828417365,-0.0114720850467382
2024-09-01,1828.75390625,-0.035036185292815,0.0103114380781841,0.0054717974162634,-0.0405079827090784,-0.0107162017470913,-0.00594360565892127
2024-10-01,1713.3597412109375,-0.0630998871114851,-0.0771624524044011,0.0053416553281782,-0.0684415424396633,0.0696979229170538,-0.044819113720493096
2024-11-01,1832.072509765625,0.0692865401814484,-0.0073213459528491,0.0049848155166825,0.0643017246647659,0.022122051364811,-0.00954110285946219
2024-12-01,1853.9151611328125,0.0119223727504005,-0.0197055637304157,0.0055099282708179,0.0064124444795825,0.0189969636245004,-0.00904765192507173
2025-01-01,1853.718017578125,-0.0001063390379563,-0.0504888560510388,0.0054364919921017,-0.005542831030058,-0.06325901264754019,0.0131028959570283
2025-02-01,1664.2833251953125,-0.102191752244124,-0.112708413495234,0.0048187814688758,-0.1070105337129997,-0.06954726092588649,-0.0008352305543513069
2025-03-01,1548.857421875,-0.0693547195798327,0.070173209831359,0.0048309631615119,-0.0741856827413446,-0.0337173734511281,0.023797256968106903
