Date,HDFCBANK.NS,HDFC_Return,Excess_Market,Risk_Free_Rate,Excess_HDFC,SMB,HML
2015-05-01,485.9017639160156,0.0624493824399097,0.0305645485830656,0.0060845516815191,0.0563648307583906,0.00293563268801367,-0.0363559858471286
2015-06-01,493.5796203613281,0.0158012524660016,-0.0168674784891738,0.0065292371975684,0.0092720152684332,-0.0160908884057699,-0.00956602230742165
2015-07-01,514.161865234375,0.0416999487498683,0.0260942844993932,0.0061770512036554,0.0355228975462129,0.0918269273038943,0.0587196568353092
2015-08-01,478.7893981933594,-0.0687963643995485,-0.0614933359711837,0.006081009143104,-0.0748773735426525,0.0031802295344896,-0.0326267662730441
2015-09-01,498.0584716796875,0.0402454055144854,-0.0098368305182919,0.0059069613060389,0.0343384442084465,0.00407040661448455,0.020665470919493098
2015-10-01,512.4110717773438,0.0288170986214781,0.0181403528731425,0.0056284123796244,0.0231886862418537,0.00591941731702694,0.0780697566007458
2015-11-01,502.2291259765625,-0.0198706592452506,-0.0147858538669712,0.0058600825562884,-0.025730741801539,0.07811640500156809,0.00415904521996513
2015-12-01,504.2795104980469,0.0040825679265366,0.0117866175183328,0.0059134778212908,-0.0018309098947542,-0.0131573272356921,0.06417088458966021
2016-01-01,489.227783203125,-0.0298479850590324,-0.0604871642106595,0.0055750708071153,-0.0354230558661477,-0.015016224695776702,-0.0547606462060091
2016-02-01,452.8798828125,-0.0742964762807297,-0.0876986899076557,0.006034074588699,-0.0803305508694287,-0.0879660962802288,-0.0456057727837138
2016-03-01,499.1535949707031,0.1021765680357262,0.0995502672451739,0.0059742866195895,0.0962022814161367,-0.0181768709445328,0.0572660839138601
2016-04-01,527.6725463867188,0.0571346208929728,0.0184669329617289,0.0053229901774145,0.0518116307155583,0.0298279285188858,0.0548635887438473
2016-05-01,550.7627563476562,0.0437585963473932,0.0067521714523832,0.0058192519538187,0.0379393443935745,0.015441558438861,-0.0366874238370208
2016-06-01,548.2230224609375,-0.0046113028839509,0.0318193072522708,0.0054189324265694,-0.0100302353105202,0.05352801773682821,0.0133613454118493
2016-07-01,585.4927978515625,0.067982871684818,0.0417750294878163,0.0050932137446002,0.0628896579402178,-0.0196959453317171,0.0319002975179561
2016-08-01,606.6348266601562,0.0361098016682244,0.0060494375891067,0.0057600096104848,0.0303497920577396,-0.00851271052868652,-0.0152760132187356
2016-09-01,598.0136108398438,-0.0142115411800156,-0.0097048732004364,0.0052178521182997,-0.0194293932983153,0.013993645624484501,-0.00204318170657714
2016-10-01,591.5302124023438,-0.0108415566468375,0.0254112866843188,0.0051033025300208,-0.0159448591768583,0.0525042048000111,0.0789026766758305
2016-11-01,563.5990600585938,-0.0472184712769192,-0.0568906641910881,0.0050788777457524,-0.0522973490226716,-0.0828823072632151,0.0330893288078324
2016-12-01,566.699951171875,0.0055019451468902,-0.0134392455855441,0.0048675786090846,0.0006343665378056,-0.00329396567752638,-0.016440645321012498
2017-01-01,604.4971313476562,0.0666969885873833,0.0488428966515413,0.0053246581058026,0.0613723304815806,0.0013945501502195,0.0861534486378093
2017-02-01,653.100341796875,0.0804027148000909,0.0378413899483321,0.0045950184722884,0.0758076963278025,0.00112243660587219,0.00665090075732366
2017-03-01,677.7425537109375,0.037731126960161,0.0269672227885939,0.0049181205355564,0.0328130064246046,0.015212496805848701,0.00826203707492645
2017-04-01,726.5805053710938,0.0720597391926285,0.0192250047291342,0.0044545828475592,0.0676051563450692,0.0661093692748167,0.00833838497631589
2017-05-01,768.7236328125,0.0580020068387081,-0.0033064362976147,0.0054942918117124,0.0525077150269957,-0.024058958547771,-0.0535722897117729
2017-06-01,776.17041015625,0.0096871970964451,-0.005322764031054,0.005017610212217,0.0046695868842281,0.019277052279521402,0.0172427514024245
2017-07-01,843.9219970703125,0.0872895771695594,0.0401272319109448,0.0051314897054102,0.0821580874641492,-0.00491805416041813,0.0674523162477056
2017-08-01,840.1619873046875,-0.0044553996443722,-0.0021927433166412,0.0050693598402102,-0.0095247594845824,-0.041457295795027195,0.0335862007395999
2017-09-01,853.9955444335938,0.0164653451809757,-0.0145841441903632,0.004710945922435,0.0117543992585406,0.0069242967078595495,0.0128804447405737
2017-10-01,855.3199462890625,0.0015508299359421,0.0814247274910651,0.0051938975438912,-0.003643067607949,0.015564886939571301,0.0668249102766296
2017-11-01,876.6970825195312,0.0249931459253542,0.000622274337374,0.0048826166615538,0.0201105292638004,0.0565685321531513,-0.0363655403373003
2017-12-01,885.5411376953125,0.0100879258664399,0.04468225591307,0.0047591918113194,0.0053287340551205,0.00449719734275678,0.0538754143667022
2018-01-01,948.5845336914062,0.0711919450294189,-0.0054198157576351,0.0055468046088786,0.0656451404205403,-0.0321042202897125,-0.010743194781874198
2018-02-01,891.121826171875,-0.0605773186032411,-0.0350501382770995,0.0047502946289512,-0.0653276132321923,-0.0135243554555183,-0.0259258185825993
2018-03-01,892.0203247070312,0.0010082780028137,-0.0526795304605604,0.0046667802503919,-0.0036585022475781,-0.0262366907597027,-0.067807672846825
2018-04-01,919.5457763671876,0.0308574265605401,0.0651239927040439,0.0053817289871642,0.0254756975733759,0.00813734444645897,-0.0070224702679003706
2018-05-01,1011.8406372070312,0.1003700557512963,-0.0411056462234618,0.0051989890988481,0.0951710666524482,-0.0428748895679076,-0.0202215863037984
2018-06-01,1003.5486450195312,-0.0081949586551378,-0.0292136773613944,0.0050022328326155,-0.0131971914877533,-0.0645095025021118,-0.051114886961103105
2018-07-01,1037.365966796875,0.0336977404584961,0.046775460832396,0.0055688608141386,0.0281288796443575,-0.00263580176593248,-0.019528383807537
2018-08-01,981.0592651367188,-0.0542785318415806,0.0434034619734257,0.0055607947796487,-0.0598393266212293,-0.014007429942832099,-0.000776678571728473
2018-09-01,954.8098754882812,-0.0267561711929599,-0.0806047248143229,0.0051598238157566,-0.0319159950087165,-0.106170659427263,-0.0308262535701564
2018-10-01,909.9263305664062,-0.04700783483091,-0.0586703736293538,0.0061472147542698,-0.0531550495851797,0.0486655730927541,0.021097566362961298
2018-11-01,1013.0679321289062,0.1133515957256638,0.0226921718840269,0.0054852146092496,0.1078663811164142,-0.000694180093493424,-0.0360807303506352
2018-12-01,1009.8551025390624,-0.0031713861311277,-0.0039896542071574,0.0055073089190775,-0.0086786950502052,0.0127991747181446,0.0149354991917996
2019-01-01,989.9837036132812,-0.0196774753881213,-0.0246160640248944,0.0054666354849692,-0.0251441108730905,-0.0420292041924819,-0.0491759604320503
2019-02-01,988.8413696289062,-0.0011538917056974,-0.0073346562954392,0.0048209350768535,-0.0059748267825509,-0.046891409239100096,-0.00987317511318409
2019-03-01,1103.715576171875,0.1161705103277372,0.0553264427611593,0.0049101891678393,0.1112603211598979,0.0179068786299512,0.00916075511244596
2019-04-01,1103.0252685546875,-0.0006254397709795,0.0038757516325278,0.0053696718342963,-0.0059951116052758,-0.0278091098299733,-0.018231081743713698
2019-05-01,1154.382080078125,0.0465599592208174,-0.009683498043322,0.0052814636233498,0.0412784955974675,0.0192246718026803,-0.0110004627338994
2019-06-01,1163.1396484375,0.0075863689418864,-0.0239414687288391,0.0045017713832273,0.0030845975586591,-0.0584953675055985,-0.0360700021681879
2019-07-01,1078.367919921875,-0.0728818148616142,-0.0674825239730533,0.0051574711354103,-0.0780392859970245,-0.0516198669631019,-0.0675095655935367
2019-08-01,1067.0174560546875,-0.0105255948897383,0.0004617091403829,0.0044082765406623,-0.0149338714304005,-0.000178013568761681,-0.0961887308772278
2019-09-01,1178.3258056640625,0.1043172714539639,0.0422301611053544,0.0044337848584374,0.0998834865955265,-0.00404287432694872,0.017941742961255402
2019-10-01,1181.109619140625,0.0023625159214719,0.0404057920457973,0.0043036289632507,-0.0019411130417788,-0.0322724234568921,-0.023304081802783202
2019-11-01,1223.9246826171875,0.0362498643501987,-0.0184222861138094,0.0039055338625042,0.0323443304876945,-0.0321723206354484,0.0510955943156308
2019-12-01,1221.188720703125,-0.0022354005543968,-0.0028659458707414,0.0042672589180961,-0.0065026594724929,-0.0119163933785046,-0.0012812628264539099
2020-01-01,1177.2218017578125,-0.0360033778562888,0.0090236392142588,0.0042019084749509,-0.0402052863312397,0.0869569237671228,-0.031908605028093805
2020-02-01,1130.518798828125,-0.0396722205279848,-0.0632532930833221,0.0038184257328353,-0.0434906462608201,-0.00825790698565299,-0.09152539114616429
2020-03-01,827.4055786132812,-0.2681186907542319,-0.188519087488325,0.0042506441592598,-0.2723693349134917,-0.14127491282643098,-0.0818734584171872
2020-04-01,961.70654296875,0.1623157588332375,0.138848515285326,0.0033253971527351,0.1589903616805024,0.0200229807194159,0.0705140991518214
2020-05-01,913.5636596679688,-0.0500598479367375,0.0047710356137855,0.0027037464767021,-0.0527635944134396,-0.0495090124591332,0.00962408958739025
2020-06-01,1023.1932373046876,0.1200021218844928,0.0774826048295392,0.0028454142386253,0.1171567076458675,0.0905447253795726,0.139126513933087
2020-07-01,991.4659423828124,-0.0310081163216556,0.0710402471492599,0.002680004283091,-0.0336881206047466,-0.0290252769184227,-0.0425262298991736
2020-08-01,1071.192138671875,0.0804124406910586,0.0314439535849817,0.0027133853865306,0.077699055304528,0.0733130008101182,0.0496785875278694
2020-09-01,1035.4329833984375,-0.0333825781411855,0.0222949329006461,0.0026483947262994,-0.0360309728674849,0.0253386039081394,-0.08610117222261801
2020-10-01,1136.1826171875,0.0973019359093505,0.0042136351491795,0.0026405836827296,0.0946613522266209,0.00405827659893943,-0.0135285446392497
2020-11-01,1383.18505859375,0.2173967790650401,0.0702837807248751,0.0023462807507794,0.2150504983142607,-0.0355947938263296,0.0988252442900868
2020-12-01,1378.8172607421875,-0.0031577827019062,0.0804916674162595,0.0028213202118609,-0.0059791029137671,0.0181125963936739,0.102338855006748
2021-01-01,1334.8502197265625,-0.0318875040713941,-0.0078548712568972,0.0025002724438383,-0.0343877765152324,0.00595764706277202,-0.025925321232203303
2021-02-01,1472.9910888671875,0.103487917295262,0.0620026037544046,0.002489189325525,0.100998727969737,-0.037606392365556,0.113765462143324
2021-03-01,1433.8720703125,-0.0265575391802079,0.0298008273178096,0.0028979918506042,-0.0294555310308121,-0.027244771527016903,-0.0195724759663762
2021-04-01,1355.77783203125,-0.0544638813309404,0.0145744632005391,0.0027000609337965,-0.0571639422647369,0.00770626630119975,0.10720069030116801
2021-05-01,1455.1834716796875,0.073320006641137,0.0743831967560725,0.0028083044997264,0.0705117021414106,0.053448039624748096,0.0266009233907827
2021-06-01,1437.951904296875,-0.0118415084545473,0.0309887783532653,0.0027783930154166,-0.0146199014699638,0.0853588067939199,0.0534938913451077
2021-07-01,1375.2879638671875,-0.0435786066574519,0.0175107471350826,0.0027755769106949,-0.0463541835681468,0.0532797776658571,0.0720189137525202
2021-08-01,1524.6805419921875,0.1086263982889237,0.0565691619935831,0.0028981422132603,0.1057282560756634,-0.08346767413732349,-0.0748765752129542
2021-09-01,1537.7445068359375,0.0085683292230385,0.0417868820992113,0.0026783476395397,0.0058899815834988,-0.016751215149817,0.104837020570832
2021-10-01,1526.0784912109375,-0.0075864459753486,-0.011414027975939,0.0026969634872962,-0.0102834094626448,0.0163844328898317,0.00668308323983835
2021-11-01,1439.9814453125,-0.0564171806327732,-0.0095042712403288,0.0030726726506564,-0.0594898532834296,0.0209927444364209,-0.015358162006357
2021-12-01,1426.3388671875,-0.0094741346629222,0.0382312357835435,0.0029796727850839,-0.0124538074480061,0.0589146125749516,0.010980545302936599
2022-01-01,1432.4129638671875,0.0042585228653724,-0.015480413373386,0.0030303333255303,0.0012281895398421,-0.00585497385381895,0.10884636744801901
2022-02-01,1375.09521484375,-0.0400148214720793,-0.0434357258767215,0.0028536075972194,-0.0428684290692987,-0.0687109456824949,-0.0232976226742998
2022-03-01,1417.613525390625,0.0309202665298389,0.0470826488018613,0.0031509481784788,0.0277693183513601,0.020830992864461703,0.00693918329778298
