Date,INFY.NS,INFY_Return,Excess_Market,Risk_Free_Rate,Excess_INFY,Combined,CPI_Shock,General Index,Monthly change IIP,InterestRate,Interest_Shock,USDINR,Monthly change in USD/INR exchange rate
2019-07-01,686.3365478515625,0.099537165147775,-0.0674825239730533,0.0051574711354103,0.0943796940123646,144.2,0.0090972708187542,131.8,0.0193348801237431,6.6,-0.3700000000000001,69.07749938964844,-0.0035701055822409
2019-08-01,704.7131958007812,0.0267749808847324,0.0004617091403829,0.0044082765406623,0.0223667043440701,145.0,0.0055478502080443,126.2,-0.0424886191198786,6.62,0.0200000000000004,71.6801986694336,0.0376779603022976
2019-09-01,696.7139892578125,-0.0113510100146189,0.0422301611053544,0.0044337848584374,-0.0157847948730563,145.8,0.0055172413793105,122.9,-0.0261489698890649,6.81,0.1899999999999995,70.49870300292969,-0.0164828737703781
2019-10-01,592.8965454101562,-0.1490101324910235,0.0404057920457973,0.0043036289632507,-0.1533137614542742,147.2,0.0096021947873798,124.0,0.0089503661513425,6.54,-0.2699999999999996,70.98999786376953,0.0069688496371262
2019-11-01,616.1929931640625,0.0392926016085828,-0.0184222861138094,0.0039055338625042,0.0353870677460785,148.6,0.0095108695652175,128.8,0.0387096774193549,6.63,0.0899999999999998,71.72200012207031,0.0103113435741397
2019-12-01,646.9871215820312,0.0499748110731432,-0.0028659458707414,0.0042672589180961,0.0457075521550471,150.4,0.0121130551816959,134.5,0.0442546583850931,6.85,0.2199999999999997,71.31099700927734,-0.005730502664363
2020-01-01,686.630126953125,0.0612732526640678,0.0090236392142588,0.0042019084749509,0.0570713441891169,150.2,-0.0013297872340426,137.4,0.0215613382899628,6.82,-0.0299999999999993,71.63999938964844,0.0046136275493147
2020-02-01,647.4739990234375,-0.0570265218385336,-0.0632532930833221,0.0038184257328353,-0.0608449475713689,149.1,-0.0073235685752329,134.2,-0.0232896652110626,6.66,-0.1600000000000001,72.1500015258789,0.0071189578528132
2020-03-01,567.65673828125,-0.1232748509786849,-0.188519087488325,0.0042506441592598,-0.1275254951379447,148.6,-0.0033534540576793,117.2,-0.126676602086438,6.7,0.04,75.4000015258789,0.0450450440924008
2020-04-01,633.138671875,0.1153548071886121,0.138848515285326,0.0033253971527351,0.112029410035877,151.4,0.018842530282638,54.0,-0.5392491467576792,6.77,0.0699999999999994,75.25849914550781,-0.0018766893568632
2020-05-01,611.4589233398438,-0.0342417064352632,0.0047710356137855,0.0027037464767021,-0.0369454529119653,150.9,-0.0033025099075296,90.2,0.6703703703703705,5.92,-0.8499999999999996,75.51319885253906,0.0033843314698425
2020-06-01,660.0994873046875,0.0795483753825434,0.0774826048295392,0.0028454142386253,0.0767029611439181,151.8,0.0059642147117295,107.9,0.1962305986696231,5.86,-0.0599999999999996,75.69999694824219,0.0024737145100672
2020-07-01,866.439453125,0.3125891926728168,0.0710402471492599,0.002680004283091,0.3099091883897258,153.9,0.0138339920948615,117.9,0.092678405931418,5.81,-0.0500000000000007,74.98999786376953,-0.0093791164213401
2020-08-01,832.8939819335938,-0.0387164631878399,0.0314439535849817,0.0027133853865306,-0.0414298485743705,154.7,0.0051981806367771,117.2,-0.0059372349448685,6.01,0.2000000000000001,73.12830352783203,-0.0248259019732144
2020-09-01,904.3348388671876,0.0857742503646639,0.0222949329006461,0.0026483947262994,0.0831258556383645,156.4,0.0109890109890111,124.1,0.0588737201365185,6.02,0.0099999999999997,73.84500122070312,0.0098005513364374
2020-10-01,951.2894287109376,0.0519216863330926,0.0042136351491795,0.0026405836827296,0.049281102650363,158.4,0.0127877237851663,129.6,0.0443190975020144,5.94,-0.0799999999999991,74.26399993896484,0.0056740295393786
2020-11-01,997.2276611328124,0.0482904897662157,0.0702837807248751,0.0023462807507794,0.0459442090154363,158.9,0.0031565656565657,126.7,-0.0223765432098764,5.9,-0.04,73.94090270996094,-0.0043506575092837
2020-12-01,1138.4713134765625,0.1416363162081793,0.0804916674162595,0.0028213202118609,0.1388149959963183,157.3,-0.0100692259282567,137.4,0.0844514601420678,5.89,-0.0100000000000006,73.13400268554688,-0.0109127694529128
2021-01-01,1123.2862548828125,-0.013338112619965,-0.0078548712568972,0.0025002724438383,-0.0158383850638033,156.3,-0.0063572790845518,136.6,-0.0058224163027656,5.94,0.0500000000000007,72.90660095214844,-0.0031093844866688
2021-02-01,1136.2047119140625,0.011500592102053,0.0620026037544046,0.002489189325525,0.009011402776528,156.6,0.0019193857965449,129.9,-0.04904831625183,6.19,0.25,73.59590148925781,0.0094545696563441
2021-03-01,1240.23388671875,0.0915584786032428,0.0298008273178096,0.0028979918506042,0.0886604867526386,156.8,0.0012771392081738,145.6,0.1208622016936102,6.35,0.1599999999999992,73.44529724121094,-0.0020463673248007
2021-04-01,1227.8138427734375,-0.0100142755961715,0.0145744632005391,0.0027000609337965,-0.012714336529968,157.8,0.0063775510204082,126.1,-0.1339285714285714,6.28,-0.0699999999999994,74.10579681396484,0.0089930818931085
2021-05-01,1263.53271484375,0.0290914394560246,0.0743831967560725,0.0028083044997264,0.0262831349562982,160.4,0.0164765525982255,115.1,-0.0872323552735924,6.23,-0.0499999999999998,72.39350128173828,-0.0231060943386804
2021-06-01,1448.5714111328125,0.1464455127400041,0.0309887783532653,0.0027783930154166,0.1436671197245875,161.3,0.0056109725685786,122.8,0.0668983492615118,6.27,0.0399999999999991,74.28759765625,0.0261639006399254
2021-07-01,1475.7869873046875,0.0187878733231328,0.0175107471350826,0.0027755769106949,0.0160122964124379,162.5,0.0074395536267823,131.5,0.0708469055374592,6.21,-0.0599999999999996,74.25199890136719,-0.000479201858802
2021-08-01,1563.7110595703125,0.0595777527664787,0.0565691619935831,0.0028981422132603,0.0566796105532184,162.9,0.0024615384615385,132.4,0.0068441064638784,6.28,0.0700000000000002,73.41120147705078,-0.0113235661902285
2021-09-01,1535.074951171875,-0.0183129154348414,0.0417868820992113,0.0026783476395397,-0.0209912630743811,163.2,0.0018416206261508,129.5,-0.0219033232628399,6.19,-0.0899999999999998,74.3219985961914,0.0124067867139505
2021-10-01,1528.2484130859375,-0.0044470389414706,-0.011414027975939,0.0026969634872962,-0.0071440024287668,165.5,0.014093137254902,135.0,0.0424710424710423,6.36,0.1699999999999999,74.79720306396484,0.0063938601860713
2021-11-01,1583.30126953125,0.0360234998275876,-0.0095042712403288,0.0030726726506564,0.0329508271769312,166.7,0.0072507552870089,128.0,-0.0518518518518518,6.35,-0.0100000000000006,75.05490112304688,0.0034452900446244
2021-12-01,1745.176513671875,0.1022390667245214,0.0382312357835435,0.0029796727850839,0.0992593939394375,166.2,-0.002999400119976,138.8,0.084375,6.44,0.0900000000000007,74.43119812011719,-0.0083099570260865
2022-01-01,1605.0723876953125,-0.0802807766887611,-0.015480413373386,0.0030303333255303,-0.0833111100142914,165.7,-0.0030084235860409,139.3,0.0036023054755043,6.64,0.1999999999999993,75.03900146484375,0.0081659755596799
2022-02-01,1586.0283203125,-0.0118649274193529,-0.0434357258767215,0.0028536075972194,-0.0147185350165723,166.1,0.0024140012070006,131.4,-0.0567121320890166,6.75,0.1100000000000003,75.06800079345703,0.0003864567497857
2022-03-01,1762.8341064453125,0.1114770675078336,0.0470826488018613,0.0031509481784788,0.1083261193293547,167.7,0.0096327513546057,148.8,0.1324200913242008,6.82,0.0700000000000002,75.82779693603516,0.0101214383565193
2022-04-01,1449.159912109375,-0.1779374435683284,0.013951084342089,0.0030598145461111,-0.1809972581144395,170.1,0.0143112701252237,134.5,-0.0961021505376344,7.11,0.29,76.58899688720703,0.0100385344415845
2022-05-01,1390.0396728515625,-0.0407962149406672,-0.0654970210013187,0.0039284837858015,-0.0447246987264687,171.7,0.0094062316284537,137.8,0.0245353159851302,7.39,0.2799999999999993,77.5208969116211,0.0121675444553279
2022-06-01,1365.8021240234375,-0.017436587819399,-0.0494583761400746,0.0040344207358802,-0.0214710085552792,172.6,0.0052417006406524,138.3,0.0036284470246734,7.53,0.1400000000000005,78.89830017089844,0.0177681543190564
2022-07-01,1447.83056640625,0.0600588042293928,0.0828126030814409,0.0040811974221708,0.055977606807222,173.4,0.0046349942062573,134.4,-0.0281995661605206,7.4,-0.1299999999999999,79.57150268554688,0.0085325350887184
2022-08-01,1394.81103515625,-0.0366199833600716,0.0491166302495214,0.0047723275404301,-0.0413923109005017,174.3,0.005190311418685,131.5,-0.021577380952381,7.27,-0.1300000000000007,79.68229675292969,0.0013923837510101
2022-09-01,1320.53662109375,-0.0532505208163768,-0.035478387249411,0.0047487580734539,-0.0579992788898307,175.3,0.0057372346528972,133.8,0.0174904942965781,7.28,0.0100000000000006,81.48059844970703,0.0225683968718086
2022-10-01,1436.57275390625,0.0878704391525255,0.0191413059612093,0.0051673151969127,0.0827031239556128,176.7,0.0079863091842553,129.5,-0.032137518684604,7.46,0.1799999999999997,82.23919677734375,0.0093101712808965
2022-11-01,1544.1697998046875,0.0748984314270653,0.0233624002391211,0.0051503079261994,0.0697481235008659,176.5,-0.0011318619128465,137.7,0.0633204633204631,7.36,-0.0999999999999996,81.63089752197266,-0.0073967071567833
2022-12-01,1424.4573974609375,-0.0775254135645521,-0.0397693429093893,0.005110310362953,-0.0826357239275051,175.7,-0.0045325779036827,145.9,0.0595497458242557,7.29,-0.0700000000000002,82.739501953125,0.0135806963393234
2023-01-01,1448.5888671875,0.0169408153375287,-0.0453725527560691,0.0054440229347076,0.0114967924028211,176.5,0.0045532157085943,147.4,0.0102810143934202,7.39,0.0999999999999996,81.57990264892578,-0.0140150626584164
2023-02-01,1404.9542236328125,-0.030122172372763,-0.0547668086039614,0.0049701614817563,-0.0350923338545193,176.8,0.001699716713881,139.3,-0.0549525101763906,7.33,-0.0599999999999996,82.6520004272461,0.0131416898465057
