Date,HDFCBANK.NS,HDFC_Return,Excess_Market,Risk_Free_Rate,Excess_HDFC,Combined,CPI_Shock,General Index,Monthly change IIP,InterestRate,Interest_Shock,USDINR,Monthly change in USD/INR exchange rate
2012-03-01,234.5979919433593,0.0053180206422636,-0.0312235234427819,0.0071205442508248,-0.0018025236085612,96.4,0.0094240837696335,99.2,0.0,8.37,0.1799999999999997,50.86800003051758,0.0366837696248787
2012-04-01,244.8194580078125,0.0435701345087429,-0.0154228811646846,0.0071028407632271,0.0364672937455158,97.8,0.0145228215767634,99.3,0.001008064516129,8.59,0.2200000000000006,52.53799819946289,0.0328300339691636
2012-05-01,228.4380340576172,-0.0669122629528595,-0.0636630907082026,0.0068798164761834,-0.0737920794290429,98.6,0.0081799591002045,105.0,0.0574018126888218,8.56,-0.0299999999999993,56.22800064086914,0.0702349264887669
2012-06-01,254.31895446777344,0.1132951459546727,0.0489737482531845,0.0063366258787698,0.1069585200759029,99.8,0.0121703853955374,102.3,-0.0257142857142856,8.2,-0.3600000000000012,55.50299835205078,-0.0128939724079641
2012-07-01,267.3338317871094,0.0511754121770942,-0.0165822790241014,0.0069531401656495,0.0442222720114447,101.1,0.0130260521042084,101.5,-0.0078201368523949,8.1,-0.0999999999999996,55.42300033569336,-0.0014413278333181
2012-08-01,270.79058837890625,0.0129304868324695,-0.0030113749181498,0.0067373400505417,0.0061931467819277,102.2,0.0108803165182989,99.9,-0.0157635467980294,8.2,0.0999999999999996,55.62799835205078,0.0036987895840312
2012-09-01,286.1642761230469,0.0567733459134438,0.0657472405126882,0.0060252758226255,0.0507480700908183,102.9,0.0068493150684931,99.0,-0.009009009009009,8.18,-0.0199999999999995,52.84799957275391,-0.0499748123544405
2012-10-01,288.4613037109375,0.0080269543739377,-0.0156520367491009,0.0070625621066644,0.0009643922672732,103.6,0.0068027210884351,103.7,0.0474747474747474,8.15,-0.0299999999999993,53.95800018310547,0.0210036447798456
2012-11-01,320.1865539550781,0.1099809570157528,0.0225705947427555,0.006466231552314,0.1035147254634388,104.3,0.0067567567567567,98.3,-0.0520732883317262,8.2,0.0499999999999989,54.8380012512207,0.0163090007993063
2012-12-01,308.6562194824219,-0.0360113013186491,0.007112578984646,0.0066926430544445,-0.0427039443730936,104.6,0.0028763183125599,107.1,0.0895218718209562,8.14,-0.0599999999999987,54.75299835205078,-0.001550072891616
2013-01-01,292.48663330078125,-0.0523870415077168,0.0124360907351162,0.0065819547671712,-0.058968996274888,104.6,0.0,107.2,0.0009337068160597,7.87,-0.2700000000000004,53.303001403808594,-0.0264825122255223
2013-02-01,284.43585205078125,-0.0275252963157496,-0.0654156418074042,0.0059050863657232,-0.0334303826814728,105.3,0.0066921606118546,101.4,-0.0541044776119402,7.84,-0.0300000000000002,53.858001708984375,0.0104121773738641
2013-03-01,284.43585205078125,0.0,-0.0242734454143332,0.0059774271512464,-0.0059774271512464,105.5,0.0018993352326686,115.2,0.136094674556213,7.91,0.0700000000000002,54.27799987792969,0.0077982501321665
2013-04-01,310.3391418457031,0.0910690041644162,0.0241191631106572,0.0068430814299687,0.0842259227344475,106.1,0.005687203791469,102.6,-0.1093750000000001,7.83,-0.08,54.22800064086914,-0.0009211694825342
2013-05-01,318.61737060546875,0.0266747813715404,-0.000337378998241,0.0060820634505267,0.0205927179210137,106.9,0.0075400565504242,106.0,0.0331384015594542,7.5,-0.33,56.37799835205078,0.0396473719438825
2013-06-01,304.5172119140625,-0.0442542058036939,-0.0385665989727726,0.0054917419804516,-0.0497459477841455,109.3,0.0224508886810101,101.3,-0.0443396226415094,7.4,-0.0999999999999996,59.5260009765625,0.0558374315606968
2013-07-01,279.6569519042969,-0.0816382753983095,-0.007020195435236,0.0071663657642446,-0.0888046411625541,111.0,0.0155535224153706,104.7,0.033563672260612,7.72,0.3199999999999994,60.80799865722656,0.0215367681287514
2013-08-01,272.433349609375,-0.0258302260885469,-0.0287338875559234,0.0087591903455919,-0.0345894164341388,112.4,0.0126126126126127,104.3,-0.0038204393505253,8.33,0.6100000000000003,65.697998046875,0.0804170421265344
2013-09-01,271.99761962890625,-0.0015994002977004,0.0391049028004318,0.0087507450728379,-0.0103501453705383,113.7,0.0115658362989323,105.7,0.0134228187919462,8.6,0.2699999999999996,62.90999984741211,-0.0424365777093188
2013-10-01,312.2434387207031,0.1479638650761183,0.0639769932440384,0.0073819186044117,0.1405819464717066,114.8,0.009674582233949,105.7,0.0,8.57,-0.0299999999999993,61.31999969482422,-0.0252742037266638
2013-11-01,303.2999572753906,-0.0286426561338004,-0.0095503545811862,0.0067104877616423,-0.0353531438954427,116.3,0.0130662020905922,101.9,-0.0359508041627246,8.86,0.2899999999999991,62.391998291015625,0.0174820385115215
2013-12-01,305.38677978515625,0.006880391703685,0.0324969827687027,0.0073571140655779,-0.0004767223618929,114.5,-0.0154772141014617,110.9,0.0883218842001962,8.88,0.0200000000000013,61.77999877929688,-0.0098089423080214
2014-01-01,288.2565002441406,-0.0560937168042016,-0.0381697081772747,0.007128447154308,-0.0632221639585096,113.6,-0.0078602620087336,112.3,0.0126239855725878,8.76,-0.120000000000001,62.310001373291016,0.0085788702568208
2014-02-01,307.1066589355469,0.0653936985824812,0.015795163228678,0.0066559430731794,0.0587377555093018,113.6,0.0,106.7,-0.0498664292074799,8.81,0.0500000000000007,62.02000045776367,-0.0046541632023081
2014-03-01,343.43115234375,0.1182797323057285,0.0529068688143399,0.0074573922927287,0.1108223400129998,114.2,0.0052816901408452,118.5,0.1105904404873476,8.84,0.0299999999999993,59.84000015258789,-0.0351499562896712
