Date,HDFCBANK.NS,HDFC_Return,Excess_Market,Risk_Free_Rate,Excess_HDFC
2016-08-01,606.6348266601562,0.0361098016682244,0.0060494375891067,0.0057600096104848,0.030349792057739605
2016-09-01,598.0136108398438,-0.0142115411800156,-0.0097048732004364,0.0052178521182997,-0.0194293932983153
2016-10-01,591.5302124023438,-0.0108415566468375,0.0254112866843188,0.0051033025300208,-0.0159448591768583
2016-11-01,563.5990600585938,-0.0472184712769192,-0.0568906641910881,0.0050788777457524,-0.0522973490226716
2016-12-01,566.699951171875,0.0055019451468902,-0.0134392455855441,0.0048675786090846,0.0006343665378056003
2017-01-01,604.4971313476562,0.0666969885873833,0.0488428966515413,0.0053246581058026,0.061372330481580695
2017-02-01,653.100341796875,0.0804027148000909,0.0378413899483321,0.0045950184722884,0.0758076963278025
2017-03-01,677.7425537109375,0.037731126960161,0.0269672227885939,0.0049181205355564,0.0328130064246046
2017-04-01,726.5805053710938,0.0720597391926285,0.0192250047291342,0.0044545828475592,0.06760515634506929
2017-05-01,768.7236328125,0.0580020068387081,-0.0033064362976147,0.0054942918117124,0.0525077150269957
2017-06-01,776.17041015625,0.0096871970964451,-0.005322764031054,0.005017610212217,0.0046695868842281
2017-07-01,843.9219970703125,0.0872895771695594,0.0401272319109448,0.0051314897054102,0.0821580874641492
2017-08-01,840.1619873046875,-0.0044553996443722,-0.0021927433166412,0.0050693598402102,-0.0095247594845824
2017-09-01,853.9955444335938,0.0164653451809757,-0.0145841441903632,0.004710945922435,0.011754399258540698
2017-10-01,855.3199462890625,0.0015508299359421,0.0814247274910651,0.0051938975438912,-0.0036430676079490997
2017-11-01,876.6970825195312,0.0249931459253542,0.000622274337374,0.0048826166615538,0.0201105292638004
2017-12-01,885.5411376953125,0.0100879258664399,0.04468225591307,0.0047591918113194,0.0053287340551205
2018-01-01,948.5845336914062,0.0711919450294189,-0.0054198157576351,0.0055468046088786,0.0656451404205403
2018-02-01,891.121826171875,-0.0605773186032411,-0.0350501382770995,0.0047502946289512,-0.0653276132321923
2018-03-01,892.0203247070312,0.0010082780028137,-0.0526795304605604,0.0046667802503919,-0.0036585022475781994
2018-04-01,919.5457763671876,0.0308574265605401,0.0651239927040439,0.0053817289871642,0.0254756975733759
2018-05-01,1011.8406372070312,0.1003700557512963,-0.0411056462234618,0.0051989890988481,0.0951710666524482
2018-06-01,1003.5486450195312,-0.0081949586551378,-0.0292136773613944,0.0050022328326155,-0.0131971914877533
2018-07-01,1037.365966796875,0.0336977404584961,0.046775460832396,0.0055688608141386,0.0281288796443575
2018-08-01,981.0592651367188,-0.0542785318415806,0.0434034619734257,0.0055607947796487,-0.0598393266212293
2018-09-01,954.8098754882812,-0.0267561711929599,-0.0806047248143229,0.0051598238157566,-0.0319159950087165
2018-10-01,909.9263305664062,-0.04700783483091,-0.0586703736293538,0.0061472147542698,-0.053155049585179796
2018-11-01,1013.0679321289062,0.1133515957256638,0.0226921718840269,0.0054852146092496,0.10786638111641421
2018-12-01,1009.8551025390624,-0.0031713861311277,-0.0039896542071574,0.0055073089190775,-0.0086786950502052
2019-01-01,989.9837036132812,-0.0196774753881213,-0.0246160640248944,0.0054666354849692,-0.0251441108730905
2019-02-01,988.8413696289062,-0.0011538917056974,-0.0073346562954392,0.0048209350768535,-0.0059748267825509
2019-03-01,1103.715576171875,0.1161705103277372,0.0553264427611593,0.0049101891678393,0.1112603211598979
2019-04-01,1103.0252685546875,-0.0006254397709795,0.0038757516325278,0.0053696718342963,-0.0059951116052758
2019-05-01,1154.382080078125,0.0465599592208174,-0.009683498043322,0.0052814636233498,0.041278495597467595
2019-06-01,1163.1396484375,0.0075863689418864,-0.0239414687288391,0.0045017713832273,0.0030845975586591004
2019-07-01,1078.367919921875,-0.0728818148616142,-0.0674825239730533,0.0051574711354103,-0.0780392859970245
2019-08-01,1067.0174560546875,-0.0105255948897383,0.0004617091403829,0.0044082765406623,-0.014933871430400598
2019-09-01,1178.3258056640625,0.1043172714539639,0.0422301611053544,0.0044337848584374,0.0998834865955265
2019-10-01,1181.109619140625,0.0023625159214719,0.0404057920457973,0.0043036289632507,-0.0019411130417788
2019-11-01,1223.9246826171875,0.0362498643501987,-0.0184222861138094,0.0039055338625042,0.0323443304876945
2019-12-01,1221.188720703125,-0.0022354005543968,-0.0028659458707414,0.0042672589180961,-0.0065026594724929
2020-01-01,1177.2218017578125,-0.0360033778562888,0.0090236392142588,0.0042019084749509,-0.0402052863312397
2020-02-01,1130.518798828125,-0.0396722205279848,-0.0632532930833221,0.0038184257328353,-0.0434906462608201
2020-03-01,827.4055786132812,-0.2681186907542319,-0.188519087488325,0.0042506441592598,-0.2723693349134917
2020-04-01,961.70654296875,0.1623157588332375,0.138848515285326,0.0033253971527351,0.1589903616805024
2020-05-01,913.5636596679688,-0.0500598479367375,0.0047710356137855,0.0027037464767021,-0.0527635944134396
2020-06-01,1023.1932373046876,0.1200021218844928,0.0774826048295392,0.0028454142386253,0.1171567076458675
2020-07-01,991.4659423828124,-0.0310081163216556,0.0710402471492599,0.002680004283091,-0.0336881206047466
2020-08-01,1071.192138671875,0.0804124406910586,0.0314439535849817,0.0027133853865306,0.077699055304528
2020-09-01,1035.4329833984375,-0.0333825781411855,0.0222949329006461,0.0026483947262994,-0.0360309728674849
2020-10-01,1136.1826171875,0.0973019359093505,0.0042136351491795,0.0026405836827296,0.0946613522266209
2020-11-01,1383.18505859375,0.2173967790650401,0.0702837807248751,0.0023462807507794,0.2150504983142607
2020-12-01,1378.8172607421875,-0.0031577827019062,0.0804916674162595,0.0028213202118609,-0.0059791029137671
2021-01-01,1334.8502197265625,-0.0318875040713941,-0.0078548712568972,0.0025002724438383,-0.0343877765152324
2021-02-01,1472.9910888671875,0.103487917295262,0.0620026037544046,0.002489189325525,0.100998727969737
2021-03-01,1433.8720703125,-0.0265575391802079,0.0298008273178096,0.0028979918506042,-0.0294555310308121
2021-04-01,1355.77783203125,-0.0544638813309404,0.0145744632005391,0.0027000609337965,-0.0571639422647369
2021-05-01,1455.1834716796875,0.073320006641137,0.0743831967560725,0.0028083044997264,0.0705117021414106
2021-06-01,1437.951904296875,-0.0118415084545473,0.0309887783532653,0.0027783930154166,-0.014619901469963899
2021-07-01,1375.2879638671875,-0.0435786066574519,0.0175107471350826,0.0027755769106949,-0.0463541835681468
2021-08-01,1524.6805419921875,0.1086263982889237,0.0565691619935831,0.0028981422132603,0.1057282560756634
2021-09-01,1537.7445068359375,0.0085683292230385,0.0417868820992113,0.0026783476395397,0.0058899815834988
2021-10-01,1526.0784912109375,-0.0075864459753486,-0.011414027975939,0.0026969634872962,-0.010283409462644801
2021-11-01,1439.9814453125,-0.0564171806327732,-0.0095042712403288,0.0030726726506564,-0.0594898532834296
2021-12-01,1426.3388671875,-0.0094741346629222,0.0382312357835435,0.0029796727850839,-0.0124538074480061
2022-01-01,1432.4129638671875,0.0042585228653724,-0.015480413373386,0.0030303333255303,0.0012281895398421005
2022-02-01,1375.09521484375,-0.0400148214720793,-0.0434357258767215,0.0028536075972194,-0.0428684290692987
2022-03-01,1417.613525390625,0.0309202665298389,0.0470826488018613,0.0031509481784788,0.027769318351360102
2022-04-01,1334.939208984375,-0.0583193620302606,0.013951084342089,0.0030598145461111,-0.0613791765763717
2022-05-01,1339.1329345703125,0.0031415105329988,-0.0654970210013187,0.0039284837858015,-0.0007869732528027
2022-06-01,1314.762939453125,-0.0181983390058336,-0.0494583761400746,0.0040344207358802,-0.0222327597417138
2022-07-01,1398.83740234375,0.0639464806679108,0.0828126030814409,0.0040811974221708,0.059865283245739996
2022-08-01,1449.457763671875,0.0361874519821321,0.0491166302495214,0.0047723275404301,0.031415124441702
2022-09-01,1386.3043212890625,-0.0435703916082573,-0.035478387249411,0.0047487580734539,-0.0483191496817112
2022-10-01,1459.79638671875,0.0530129382856936,0.0191413059612093,0.0051673151969127,0.0478456230887809
2022-11-01,1568.791015625,0.0746642681800591,0.0233624002391211,0.0051503079261994,0.0695139602538597
2022-12-01,1588.00537109375,0.0122478744953131,-0.0397693429093893,0.005110310362953,0.0071375641323601
2023-01-01,1563.963134765625,-0.0151398961022188,-0.0453725527560691,0.0054440229347076,-0.0205839190369264
2023-02-01,1560.1591796875,-0.0024322536724594,-0.0547668086039614,0.0049701614817563,-0.0074024151542157
2023-03-01,1569.864013671875,0.0062204127057847,0.0030386517578506,0.0056537009991704,0.0005667117066142993
2023-04-01,1645.989501953125,0.048491772292553,0.0408562292557935,0.0050536050801617,0.0434381672123913
2023-05-01,1571.1318359375,-0.0454788234838674,0.0379941974598328,0.006010177493777,-0.0514890009776444
2023-06-01,1678.4796142578125,0.068325124515256,0.0426513748163162,0.0053907552775076,0.06293436923774841
2023-07-01,1628.955810546875,-0.0295051565060775,0.0444179722213911,0.0055429105709146,-0.0350480670769921
2023-08-01,1550.2801513671875,-0.0482982157467331,0.0034110150147848,0.0055927989420922,-0.053891014688825296
2023-09-01,1505.738525390625,-0.0287313399047787,0.0171298956992567,0.0052620683590394,-0.0339934082638181
2023-10-01,1456.609375,-0.0326279427418381,-0.0287249241285935,0.005853203088082,-0.0384811458299201
2023-11-01,1537.8006591796875,0.0557399159810347,0.0733448572882101,0.0055229908032254,0.0502169251778093
2023-12-01,1686.223876953125,0.0965165523160922,0.0797098067799515,0.0053544649765695,0.0911620873395227
2024-01-01,1442.8472900390625,-0.144332309748706,0.0402935244537839,0.0060965022157255,-0.1504288119644315
2024-02-01,1384.494140625,-0.0404430529945291,0.0162944719640312,0.0054084850928792,-0.0458515380874083
2024-03-01,1428.3946533203125,0.0317087024113331,-0.0080405648850585,0.0051320931142186,0.026576609297114497
2024-04-01,1499.6219482421875,0.0498652769081056,0.0384813307621013,0.0060527372879846,0.043812539620121
2024-05-01,1510.9178466796875,0.0075324974075905,0.0123540397743294,0.0057215044564344,0.0018109929511561
2024-06-01,1683.800048828125,0.1144219737217044,0.0662491055309481,0.0050828849935376,0.1093390887281668
2024-07-01,1615.75,-0.040414566370565,0.051276525375644,0.0059248493124599,-0.0463394156830249
2024-08-01,1636.9000244140625,0.0130899114430218,0.0005739246087477,0.0052950350851925,0.007794876357829301
2024-09-01,1732.050048828125,0.0581281831479731,0.0103114380781841,0.0054717974162634,0.0526563857317097
2024-10-01,1735.699951171875,0.0021072730237901,-0.0771624524044011,0.0053416553281782,-0.0032343823043881
2024-11-01,1796.050048828125,0.03476989073803,-0.0073213459528491,0.0049848155166825,0.029785075221347504
2024-12-01,1772.8499755859375,-0.0129172754719864,-0.0197055637304157,0.0055099282708179,-0.0184272037428043
2025-01-01,1698.75,-0.0417970931586848,-0.0504888560510388,0.0054364919921017,-0.0472335851507865
2025-02-01,1732.4000244140625,0.0198086972268212,-0.112708413495234,0.0048187814688758,0.0149899157579454
2025-03-01,1828.199951171875,0.0552989641005194,0.070173209831359,0.0048309631615119,0.050468000939007496
